0.000929, 0.001034, 0.001172, 0.001315, 0.001461, 0.001610, 0.001761, 0.001916, 0.002075, 0.002238, 0.002406, 0.002577, 0.002753, 0.002932, 0.003113, 0.003297, 0.003483, 0.003669, 0.003856, 0.004043, 0.004228, 0.004411, 0.004593, 0.004771, 0.004948, 0.005121, 0.005291, 0.005459, 0.005623, 0.005784, 0.005941, 0.006096, 0.006247, 0.006394, 0.006539, 0.006680, 0.006817, 0.006951, 0.007082, 0.007209, 0.007334, 0.007454, 0.007572, 0.007686, 0.007797, 0.007906, 0.008011, 0.008113, 0.008212, 0.008308, 0.008402, 0.008493, 0.008581, 0.008667, 0.008750, 0.008831, 0.008910, 0.008986, 0.009060, 0.009132, 0.009201, 0.009269, 0.009335, 0.009398, 0.009460, 0.009520, 0.009578, 0.009634, 0.009689, 0.009742, 0.009793, 0.009843, 0.009891, 0.009938, 0.009983, 0.010026, 0.010069, 0.010109, 0.010149, 0.010187, 0.010224, 0.010259, 0.010294, 0.010327, 0.010359, 0.010390, 0.010419, 0.010448, 0.010475, 0.010501, 0.010527, 0.010551, 0.010574, 0.010596, 0.010618, 0.010638, 0.010657, 0.010676, 0.010693, 0.010710, 0.010726, 0.010741, 0.010755, 0.010769, 0.010781, 0.010793, 0.010805, 0.010815, 0.010825, 0.010834, 0.010842, 0.010850, 0.010857, 0.010864, 0.010870, 0.010875, 0.010880, 0.010885, 0.010888, 0.010892, 0.010895, 0.010897, 0.010899, 0.010900, 0.010901, 0.010902, 0.010902, 0.010902, 0.010901, 0.010901, 0.010899, 0.010898, 0.010896, 0.010894, 0.010891, 0.010889, 0.010886, 0.010882, 0.010879, 0.010875, 0.010871, 0.010867, 0.010863, 0.010859, 0.010854, 0.010849, 0.010844, 0.010839, 0.010834, 0.010829, 0.010823, 0.010818, 0.010812, 0.010807, 0.010801, 0.010795, 0.010789, 0.010783, 0.010777, 0.010771, 0.010765, 0.010759, 0.010753, 0.010747, 0.010741, 0.010735, 0.010729, 0.010723, 0.010716, 0.010710, 0.010704, 0.010698, 0.010692, 0.010687, 0.010681, 0.010675, 0.010669, 0.010663, 0.010658, 0.010652, 0.010646, 0.010641, 0.010635, 0.010630, 0.010624, 0.010619, 0.010614, 0.010609, 0.010603, 0.010598, 0.010593, 0.010588, 0.010583, 0.010579, 0.010574, 0.010569, 0.010564, 0.010560, 0.010555, 0.010550, 0.010546, 0.010541, 0.010537, 0.010532, 0.010528, 0.010523, 0.010519, 0.010514, 0.010510, 0.010505, 0.010501, 0.010496, 0.010492, 0.010487, 0.010483, 0.010478, 0.010474, 0.010469, 0.010465, 0.010460, 0.010456, 0.010451, 0.010447, 0.010443, 0.010439, 0.010435, 0.010431, 0.010427, 0.010423, 0.010420, 0.010416, 0.010412, 0.010409, 0.010405, 0.010402, 0.010399, 0.010395, 0.010392, 0.010389, 0.010386, 0.010383, 0.010380, 0.010376, 0.010373, 0.010370, 0.010367, 0.010364, 0.010361, 0.010358, 0.010354, 0.010351, 0.010348, 0.010345, 0.010342, 0.010339, 0.010336, 0.010333, 0.010331, 0.010328, 0.010326, 0.010323, 0.010321, 0.010319, 0.010317, 0.010315, 0.010313, 0.010311, 0.010310, 0.010308, 0.010307, 0.010306, 0.010305, 0.010304, 0.010303, 0.010302, 0.010301, 0.010300, 0.010300, 0.010299, 0.010299, 0.010299, 0.010299, 0.010299, 0.010299, 0.010299, 0.010299, 0.010299, 0.010300, 0.010300, 0.010301, 0.010302, 0.010303, 0.010304, 0.010305, 0.010306, 0.010307, 0.010308, 0.010310, 0.010312, 0.010313, 0.010315, 0.010317, 0.010319, 0.010321, 0.010324, 0.010326, 0.010329, 0.010331, 0.010334, 0.010337, 0.010340, 0.010343, 0.010347, 0.010350, 0.010353, 0.010357, 0.010360, 0.010364, 0.010368, 0.010371, 0.010375, 0.010379, 0.010382, 0.010386, 0.010389, 0.010393, 0.010396, 0.010399, 0.010402, 0.010406, 0.010409, 0.010412, 0.010415, 0.010418, 0.010421, 0.010424, 0.010427, 0.010429, 0.010432, 0.010435, 0.010438, 0.010441, 0.010443, 0.010446, 0.010448, 0.010451, 0.010453, 0.010455, 0.010458, 0.010460, 0.010461, 0.010463, 0.010465, 0.010467, 0.010468, 0.010469, 0.010471, 0.010472, 0.010473, 0.010474, 0.010475, 0.010476, 0.010476, 0.010477, 0.010478, 0.010478, 0.010479, 0.010479, 0.010480, 0.010481, 0.010481, 0.010482, 0.010483, 0.010484, 0.010485, 0.010486, 0.010488, 0.010489, 0.010491, 0.010493, 0.010495, 0.010498, 0.010500, 0.010503, 0.010506, 0.010509, 0.010512, 0.010516, 0.010519, 0.010523, 0.010526, 0.010530, 0.010533, 0.010537, 0.010541, 0.010544, 0.010548, 0.010551, 0.010554, 0.010558, 0.010561, 0.010564, 0.010567, 0.010569, 0.010572, 0.010575, 0.010577, 0.010580, 0.010582, 0.010584, 0.010586, 0.010588, 0.010590, 0.010592, 0.010594, 0.010596, 0.010598, 0.010600, 0.010602, 0.010604, 0.010606, 0.010608, 0.010610, 0.010612, 0.010614, 0.010616, 0.010618, 0.010620, 0.010622, 0.010624, 0.010626, 0.010629, 0.010631, 0.010634, 0.010637, 0.010640, 0.010643, 0.010646, 0.010649, 0.010653, 0.010656, 0.010660, 0.010663, 0.010667, 0.010670, 0.010674, 0.010678, 0.010682, 0.010686, 0.010690, 0.010694, 0.010698, 0.010702, 0.010706, 0.010710, 0.010714, 0.010719, 0.010723, 0.010728, 0.010732, 0.010736, 0.010740, 0.010744, 0.010748, 0.010751, 0.010753, 0.010756, 0.010758, 0.010759, 0.010760, 0.010761, 0.010761, 0.010761, 0.010761, 0.010760, 0.010759, 0.010758, 0.010756, 0.010755, 0.010753, 0.010751, 0.010748, 0.010746, 0.010743, 0.010741, 0.010738, 0.010735, 0.010732, 0.010728, 0.010725, 0.010722, 0.010718, 0.010714, 0.010711, 0.010707, 0.010704, 0.010700, 0.010696, 0.010693, 0.010690, 0.010686, 0.010683, 0.010680, 0.010677, 0.010675, 0.010672, 0.010670, 0.010668, 0.010667, 0.010665, 0.010664, 0.010663, 0.010662, 0.010661, 0.010661, 0.010661, 0.010661, 0.010661, 0.010662, 0.010662, 0.010663, 0.010664, 0.010666, 0.010667, 0.010668, 0.010670, 0.010672, 0.010673, 0.010675, 0.010677, 0.010678, 0.010680, 0.010681, 0.010682, 0.010683, 0.010684, 0.010685, 0.010686, 0.010686, 0.010686, 0.010687, 0.010687, 0.010687, 0.010687, 0.010688, 0.010688, 0.010688, 0.010689, 0.010689, 0.010690, 0.010690, 0.010691, 0.010692, 0.010693, 0.010694, 0.010696, 0.010697, 0.010699, 0.010700, 0.010702, 0.010704, 0.010706, 0.010708, 0.010711, 0.010713, 0.010716, 0.010719, 0.010721, 0.010724, 0.010728, 0.010731, 0.010735, 0.010738, 0.010743, 0.010747, 0.010753, 0.010758, 0.010765, 0.010772, 0.010780, 0.010788, 0.010797, 0.010807, 0.010817, 0.010829, 0.010840, 0.010852, 0.010864, 0.010877, 0.010890, 0.010902, 0.010915, 0.010927, 0.010940, 0.010951, 0.010963, 0.010974, 0.010985, 0.010996, 0.011006, 0.011015, 0.011024, 0.011033, 0.011041, 0.011049, 0.011056, 0.011063, 0.011070, 0.011076, 0.011082, 0.011087, 0.011093, 0.011098, 0.011103, 0.011107, 0.011112, 0.011116, 0.011121, 0.011125, 0.011129, 0.011133, 0.011138, 0.011142, 0.011146, 0.011150, 0.011154, 0.011158, 0.011163, 0.011167, 0.011172, 0.011176, 0.011181, 0.011185, 0.011190, 0.011195, 0.011200, 0.011205, 0.011210, 0.011216, 0.011221, 0.011226, 0.011232, 0.011237, 0.011243, 0.011248, 0.011254, 0.011259, 0.011265, 0.011270, 0.011276, 0.011281, 0.011287, 0.011292, 0.011297, 0.011302, 0.011307, 0.011311, 0.011316, 0.011320, 0.011325, 0.011329, 0.011333, 0.011337, 0.011341, 0.011345, 0.011349, 0.011353, 0.011357, 0.011361, 0.011365, 0.011369, 0.011373, 0.011377, 0.011382, 0.011386, 0.011390, 0.011394, 0.011398, 0.011403, 0.011407, 0.011411, 0.011415, 0.011419, 0.011423, 0.011427, 0.011431, 0.011434, 0.011438, 0.011441, 0.011444, 0.011448, 0.011451, 0.011454, 0.011457, 0.011460, 0.011464, 0.011467, 0.011471, 0.011474, 0.011478, 0.011482, 0.011486, 0.011490, 0.011495, 0.011499, 0.011504, 0.011509, 0.011515, 0.011520, 0.011526, 0.011532, 0.011539, 0.011546, 0.011553, 0.011561, 0.011569, 0.011578, 0.011587, 0.011596, 0.011606, 0.011616, 0.011627, 0.011638, 0.011650, 0.011662, 0.011674, 0.011686, 0.011699, 0.011712, 0.011725, 0.011739, 0.011753, 0.011767, 0.011782, 0.011796, 0.011811, 0.011826, 0.011842, 0.011857, 0.011873, 0.011889, 0.011905, 0.011921, 0.011937, 0.011953, 0.011970, 0.011986, 0.012002, 0.012019, 0.012035, 0.012051, 0.012067, 0.012083, 0.012098, 0.012114, 0.012129, 0.012145, 0.012160, 0.012175, 0.012190, 0.012204, 0.012218, 0.012233, 0.012246, 0.012260, 0.012273, 0.012286, 0.012299, 0.012311, 0.012323, 0.012335, 0.012346, 0.012356, 0.012366, 0.012376, 0.012385, 0.012393, 0.012400, 0.012407, 0.012414, 0.012419, 0.012424, 0.012428, 0.012431, 0.012433, 0.012435, 0.012436, 0.012436, 0.012436, 0.012435, 0.012433, 0.012431, 0.012428, 0.012425, 0.012422, 0.012418, 0.012414, 0.012410, 0.012405, 0.012400, 0.012395, 0.012390, 0.012384, 0.012379, 0.012373, 0.012366, 0.012360, 0.012354, 0.012347, 0.012341, 0.012336, 0.012331, 0.012327, 0.012326, 0.012327, 0.012331, 0.012339, 0.012353, 0.012374, 0.012402, 0.012439, 0.012485, 0.012540, 0.012605, 0.012680, 0.012764, 0.012856, 0.012956, 0.013064, 0.013178, 0.013298, 0.013425, 0.013556, 0.013694, 0.013837, 0.013987, 0.014143, 0.014307, 0.014477, 0.014655, 0.014840, 0.015032, 0.015228, 0.015430, 0.015636, 0.015844, 0.016053, 0.016263, 0.016473, 0.016682, 0.016889, 0.017094, 0.017296, 0.017495, 0.017689, 0.017880, 0.018066, 0.018247, 0.018423, 0.018594, 0.018759, 0.018919, 0.019072, 0.019220, 0.019361, 0.019495, 0.019623, 0.019744, 0.019858, 0.019965, 0.020065, 0.020158, 0.020245, 0.020324, 0.020397, 0.020463, 0.020523, 0.020577, 0.020625, 0.020668, 0.020706, 0.020740, 0.020769, 0.020794, 0.020816, 0.020834, 0.020850, 0.020864, 0.020875, 0.020885, 0.020893, 0.020900, 0.020906, 0.020912, 0.020917, 0.020921, 0.020926, 0.020931, 0.020936, 0.020941, 0.020947, 0.020954, 0.020961, 0.020970, 0.020979, 0.020989, 0.021001, 0.021013, 0.021027, 0.021041, 0.021057, 0.021073, 0.021091, 0.021109, 0.021129, 0.021148, 0.021169, 0.021189, 0.021209, 0.021229, 0.021249, 0.021268, 0.021287, 0.021304, 0.021321, 0.021337, 0.021352, 0.021366, 0.021380, 0.021393, 0.021406, 0.021419, 0.021431, 0.021444, 0.021456, 0.021469, 0.021481, 0.021494, 0.021506, 0.021519, 0.021532, 0.021544, 0.021557, 0.021569, 0.021582, 0.021594, 0.021606, 0.021618, 0.021630, 0.021641, 0.021653, 0.021664, 0.021674, 0.021685, 0.021694, 0.021704, 0.021713, 0.021722, 0.021731, 0.021739, 0.021747, 0.021754, 0.021761, 0.021768, 0.021774, 0.021780, 0.021785, 0.021790, 0.021794, 0.021798, 0.021802, 0.021805, 0.021807, 0.021809, 0.021811, 0.021812, 0.021813, 0.021814, 0.021814, 0.021814, 0.021813, 0.021812, 0.021811, 0.021810, 0.021808, 0.021806, 0.021804, 0.021802, 0.021800, 0.021798, 0.021796, 0.021793, 0.021791, 0.021788, 0.021785, 0.021782, 0.021779, 0.021775, 0.021772, 0.021768, 0.021764, 0.021759, 0.021754, 0.021749, 0.021744, 0.021738, 0.021733, 0.021727, 0.021721, 0.021715, 0.021709, 0.021703, 0.021698, 0.021692, 0.021687, 0.021682, 0.021678, 0.021674, 0.021670, 0.021667, 0.021664, 0.021661, 0.021659, 0.021657, 0.021655, 0.021653, 0.021652, 0.021650, 0.021648, 0.021646, 0.021644, 0.021641, 0.021639, 0.021636, 0.021632, 0.021628, 0.021624, 0.021620, 0.021615, 0.021609, 0.021604, 0.021597, 0.021591, 0.021584, 0.021577, 0.021571, 0.021564, 0.021559, 0.021555, 0.021553, 0.021554, 0.021561, 0.021576, 0.021602, 0.021646, 0.021714, 0.021814, 0.021956, 0.022149, 0.022401, 0.022719, 0.023116, 0.023608, 0.024222, Collision occurred between planets 3 and 2. Halting.
Simulation had weight 1.000000
Collision occurred between planets 2 and 3. Halting.
Simulation had weight 0.000000
